0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001394700139470014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020661157024793388	0.0	0.0	0.0	8.431703204047218e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	1.667643248660011e-05	1.5739359563360785e-05	0.0	1.354494143844569e-05	0.0	1.1600524343700335e-05	1.368920708690251e-05	0.0	0.0	1.8163654527290892e-05	0.0	0.0	0.0	0.0001156737998843262	0.0	1.1255684120480842e-05	9.3789567473778e-06	8.032902769744875e-06	1.0754795443790658e-05	1.0745359952097186e-05	1.9734963919776474e-05	3.85579332947754e-05	0.0	3.5052666631614e-05	5.58810627460513e-06	2.1421074052653e-06	0.0	2.6794063507289325e-06	2.1770476766184355e-06	0.0	7.8157972894815e-06	5.068965814387651e-06	3.3515966204831224e-06	8.7631666579035e-06	4.779909086129182e-06	0.0	1.3648825945053239e-05	3.174363333817953e-06	2.1156616348299257e-06	2.10315999789684e-06	4.191079705953848e-06	4.489123763079578e-06	0.0	0.0	5.490844931218016e-06	5.750828119249172e-06	0.0	0.0	1.4906417510866778e-06	9.328532248735983e-06	1.7633201201878995e-06	2.0582526669808933e-06	0.0	0.0	1.980715751443942e-06	4.819741661846925e-06	3.780189538703471e-06	0.0	2.010843978867035e-06	6.45321059326785e-06	5.942147254331825e-06	3.6035451677360186e-06	0.0	3.3431734070614508e-06	6.756647189505035e-06	4.044538457493923e-06	0.0	7.321126574957354e-06	3.463287421686413e-06	0.0	0.0	5.073412275628342e-06	6.535242931317864e-06	5.561240379054144e-06	8.407448428235448e-06	2.36713096625497e-06	0.0	2.2244961516216576e-06	0.0	8.032902769744875e-06	0.0	4.421247631869237e-06	4.3982433416093615e-06	7.391297117209342e-06	8.71037649731372e-06	0.0	6.0615091642441675e-06	4.453886684214981e-06	3.74348866939567e-06	1.5220236826885026e-05	5.526698513345733e-06	0.0	6.949694252062322e-06	4.448992303243315e-06	4.708567159470537e-06	2.7153474151250282e-06	0.0	0.0	3.21316110789795e-06	1.07105370263265e-05	0.0	3.3260837027442038e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.481459006911984e-06	0.0	0.0	0.0	6.024677077308656e-06	3.0334038431204423e-06	5.369473469431587e-06	4.191079705953848e-06	2.3345888007542143e-06	2.27256974232468e-06	5.152507789947715e-06	0.0	0.0	1.5631594578963e-05	6.725220923507337e-06	0.0	2.095539852976924e-06	0.0	0.0	1.5589460900852589e-06	0.0	3.9887517201491795e-06	0.0	2.754138092483957e-05	0.0	0.0	8.7631666579035e-06	5.405317751604028e-06	7.169863629193773e-06	1.0117241972390046e-05	5.2489529159081655e-06	5.1385202317815194e-06	1.1703925789307879e-05	3.3297006299460622e-06	0.0	7.950089339128948e-06	0.0	2.4199539724754434e-06	4.602405830941361e-06	0.0	2.9210555526345e-06	1.2438042998314644e-05	1.5446056364375902e-05	0.0	6.4622234572249275e-06	0.0	2.5478810547208414e-06	5.47846142889231e-06
0.0	1.667643248660011e-05	0.0	1.807090261305252e-05	0.0	0.0	0.0	1.5021386699313147e-05	2.0163322915616494e-05	0.0	0.0	1.2997844524116417e-05	0.0	0.0	0.0	0.0	0.0	1.7657999858736e-05	0.0	6.8261249453910005e-06	5.415768551715174e-06	1.5218485711972504e-05	1.8294755960660178e-05	8.737439930100481e-05	0.0	3.9715636045911274e-05	6.33147821021774e-06	4.854133294500267e-06	0.0	3.4695327320054855e-06	4.933309872704161e-06	0.0	1.2650733489527724e-06	6.891933336626146e-06	2.971918343571592e-06	4.964454505738909e-06	7.221024735620232e-06	0.0	7.732247725752638e-06	1.4386564100055677e-06	5.992757153704033e-07	0.0	1.899443463065322e-05	4.948833188854898e-06	5.200857101250286e-06	0.0	0.0	1.861670439652091e-06	0.0	4.0702359922828325e-06	1.013362878491035e-05	0.0	0.0	6.996170762535972e-06	0.0	0.0	0.0	5.460899956312801e-06	4.283058789264942e-06	0.0	3.987097751675578e-06	3.655832606736603e-06	0.0	1.3609719517290467e-06	0.0	4.90199792066161e-06	3.062186891390355e-06	7.85584009699344e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.553457582690983e-06	0.0	9.346137061818946e-06	3.5760327135472635e-06	0.0	5.0408307289041236e-06	1.02391874180865e-05	0.0	1.0332014107332063e-06	6.591309542924321e-06	4.9833307586124414e-06	0.0	1.9738192613178795e-06	0.0	0.0	4.325465311930931e-06	0.0	0.0	6.888091679247871e-06	0.0	8.749105403972444e-07	1.0081661457808247e-05	8.002404277907496e-06	0.0	1.8511525275636612e-05	0.0	0.0	6.067666618125334e-06	0.0	1.674908612798814e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.559796854521625e-06	2.29128669495642e-06	5.214652478176679e-06	3.16573910510887e-06	3.2201867064252384e-06	0.0	0.0	7.991560911677269e-06	0.0	0.0	0.0	0.0	7.122912986494957e-06	0.0	0.0	0.0	3.4764349854511196e-06	6.025820641448607e-06	0.0	0.0	0.0	2.2213830330763933e-05	3.309636337159273e-06	0.0	0.0	3.821037870306333e-06	2.230203045119238e-06	5.822084849770804e-06	1.1050725038069748e-05	5.28169943961169e-06	0.0	5.404602018618854e-06	0.0	2.7418744550524522e-06	0.0	0.0	6.619272674318546e-06	4.697548349516387e-06	1.1667204654436844e-05	1.4978468451600823e-05	3.660938518198525e-06	1.6911174058258994e-05	5.773638720330714e-06	1.773499309222019e-06
0.0	1.5739359563360785e-05	1.807090261305252e-05	0.0	0.0	1.5295561228131597e-05	0.0	9.357026711192252e-06	1.717608059017013e-05	0.0	0.0	1.7392555986037976e-05	0.0	0.0	0.0	0.0	0.0	1.357951730790958e-05	1.1767936296238182e-05	9.449080793420416e-06	1.0495507922609124e-05	1.297679614026265e-05	1.1958821135992338e-05	0.0	0.0	0.0	1.4022983670235515e-05	1.3438692683975702e-06	0.0	6.963928770054914e-06	4.097368032880924e-06	0.0	7.354960185148864e-06	4.61108517596537e-06	4.296724871747334e-06	4.123235255310727e-06	2.9987165493168924e-06	3.2205151106568993e-06	6.42203013216538e-06	3.5846348213019714e-06	4.977293586657667e-07	3.958305845098298e-06	7.887928314507478e-06	5.3281160421049044e-06	2.879719860851936e-06	0.0	6.889456375962227e-06	3.6078308483968863e-06	0.0	3.3805407062174907e-06	6.546167312555175e-06	8.778500866145418e-06	7.743636942900634e-06	3.2281557159016368e-06	0.0	0.0	3.7278565321987395e-06	5.291485244315433e-06	4.743068006109071e-06	3.86005002624834e-06	4.099940140873943e-06	4.554536014234443e-06	2.485237688132493e-06	6.028572418979754e-06	0.0	3.2077396341893722e-06	5.934375974933196e-06	5.074751083459356e-06	4.17062876399246e-06	3.4447281879811137e-06	4.345445538531066e-06	0.0	0.0	3.9785603340717545e-06	2.5624625880462144e-06	6.977782739756615e-06	7.762448379718275e-06	4.455119129885533e-06	3.564289808127151e-07	8.373339287707937e-06	5.66944847605225e-06	0.0	1.001148173934335e-06	6.204345143778765e-06	5.5185506078683494e-06	5.796241253471948e-06	4.918075786454964e-06	5.1834957495334856e-05	2.218264556568915e-06	3.991690896230407e-06	7.0455282032493975e-06	9.54854480177221e-06	3.8139433608607585e-06	0.0	5.328827406062461e-06	2.791113095902646e-06	3.446286183543294e-06	0.0	3.0749551056554573e-06	4.054130753825073e-06	1.0079019512981777e-06	3.359673170993926e-06	0.0	3.245895101944291e-06	0.0	5.258618876338319e-06	7.945504433591475e-06	0.0	2.7488235035404846e-06	2.3259275799188717e-06	5.948273810940065e-06	3.665098004720646e-06	0.0	3.023705853894533e-05	4.252086357039187e-06	4.123235255310727e-06	2.6467451771490607e-06	3.7978914106887857e-06	2.610851667455441e-06	3.564289808127151e-06	4.8487042645970245e-06	6.637403093914829e-06	0.0	7.354960185148864e-06	0.0	0.0	2.6293094381691594e-06	0.0	0.0	1.9560361318994286e-06	8.662075125215108e-06	5.838880269589443e-06	0.0	0.0	0.0	6.1499102113109145e-06	2.7488235035404846e-06	6.782143971352224e-06	2.9987165493168924e-06	7.404993927904979e-06	5.9685175108071325e-06	3.940070806654278e-06	7.342557216877112e-06	2.0889159612397465e-06	0.0	8.229467478640791e-06	0.0	3.7954466785287025e-06	4.331037562607554e-06	0.0	5.497647007080969e-06	1.1704667821527225e-05	5.38345255886267e-06	1.036699149906697e-05	1.013532688456268e-05	7.022800692916335e-06	9.590608875788828e-06	3.927953477319015e-06
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.354494143844569e-05	0.0	1.5295561228131597e-05	0.0	0.0	0.0	1.3420747132992894e-05	2.771503402020426e-05	0.0	0.0	1.9354713840555868e-05	0.0	0.0	0.0	0.0	0.0	7.011737648824131e-06	0.0	4.065833983866771e-06	2.177405307062535e-05	1.0877475033475429e-05	1.4529168668210996e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.649742636745056e-06	5.87683908333064e-06	0.0	6.781622706681255e-06	7.183804830390368e-06	1.1801060089227815e-06	8.870910510254773e-06	6.4515712801852895e-06	0.0	0.0	2.570713912960768e-06	5.35418467011262e-06	8.516074089844582e-06	1.6970437497878696e-05	4.9127761164406545e-06	0.0	0.0	7.4111404262887975e-06	6.653182882691079e-06	0.0	0.0	0.0	0.0	0.0	4.167118104461317e-06	0.0	0.0	8.020275255846781e-06	0.0	3.061333823146745e-05	0.0	1.0177837352052412e-06	6.532553346463766e-06	0.0	4.863801401261184e-06	0.0	5.574104938099565e-06	5.471776576418832e-06	2.3395807939133464e-06	1.3459312498317585e-05	7.4111404262887975e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.2846518786106747e-05	6.389960094699209e-06	0.0	9.007386056566384e-06	0.0	1.6263335935467083e-05	1.8462123568839258e-06	2.8266993056213155e-06	1.9788089351138657e-06	0.0	7.053977032250783e-06	0.0	2.0453453054211876e-06	2.576370049182904e-06	0.0	0.0	7.832509614405551e-06	0.0	7.816823680598331e-06	0.0	3.1776395857629037e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0475043209553239e-05	0.0	1.6970437497878696e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.574063231850117e-06	4.0942663893483566e-06	3.105995191919443e-06	3.7712083328619324e-06	1.6440297470742436e-06	0.0	0.0	1.4280002284800366e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.312453840181293e-06	0.0	5.383724999327035e-06	0.0	0.00011152001784320286	0.0	0.0	0.0	0.0	1.9354713840555868e-05	2.0483268583445422e-05	5.313489222251299e-06	5.77966528802384e-06	7.898551010817065e-06	2.6965116576940243e-06	0.0	6.438269071360165e-06	2.691862499663517e-05	0.0	3.105995191919443e-06	0.0	4.731152272135879e-05	1.2590969756490645e-05	0.0	0.0	1.3083354048643911e-05	0.0	1.0316829844525374e-05	3.169039749265575e-06
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001282051282051282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.85000585000585e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.1600524343700335e-05	1.5021386699313147e-05	9.357026711192252e-06	0.0	1.3420747132992894e-05	0.0	0.0	1.0172767501398756e-05	0.0	0.0	9.472163678988373e-06	0.0	0.0	0.0	0.0	0.0	8.578830876928093e-06	7.744133818632386e-06	9.949060808659663e-06	2.9600511496838667e-05	1.4639398347345012e-05	1.444330502815889e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.8963133771634565e-06	7.190287359834336e-06	0.0	1.9360334546580963e-05	5.0224881908746415e-06	2.1657819447422395e-06	0.0	0.0	0.0	0.0	3.145257423593834e-06	2.6203287726511044e-06	1.041938004688721e-05	0.0	7.813988602396009e-06	0.0	0.0	0.0	8.140140661630633e-06	0.0	0.0	0.0	0.0	8.73576071004263e-06	0.0	0.0	0.0	0.0	1.1938872970391595e-05	0.0	0.0	3.735762076784854e-06	0.0	9.812772304431448e-06	0.0	0.0	6.819893434293737e-06	6.694695123584072e-06	5.72493409169627e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1788245390403111e-05	7.818088711852614e-06	0.0	0.0	2.238538681948424e-05	0.0	0.0	5.187681676935394e-06	2.4210642272023514e-06	0.0	4.315255290502986e-06	0.0	2.5024711903004215e-06	3.152177681951576e-06	0.0	0.0	4.1070179353473235e-06	0.0	1.912770035309735e-06	0.0	7.775656751408366e-06	1.345225123424405e-05	0.0	0.0	7.95924864692773e-06	1.3265414411546216e-05	0.0	9.154407389437645e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.59634670487106e-06	5.0093173302342355e-06	3.800171767763903e-06	6.921085779937156e-06	2.0114633295149054e-06	1.1258662133178715e-05	6.38158020689083e-06	0.0	0.0	0.0	0.0	0.0	5.190814334952867e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8564906998203096e-05	0.0	0.0	0.0	0.0	3.2505156130391184e-06	5.657116511143105e-06	0.0	1.6495852117984932e-06	0.0	7.877194537165588e-06	0.0	5.994413206891177e-06	7.600343535527806e-06	0.0	2.8942722352464474e-05	1.5404997381150445e-05	0.0	0.0	8.00371372316755e-06	3.697199371476107e-05	2.524519394620249e-05	0.0
0.0	1.368920708690251e-05	2.0163322915616494e-05	1.717608059017013e-05	0.0	2.771503402020426e-05	0.0	1.0172767501398756e-05	0.0	0.0	0.0	1.173651523301873e-05	0.0	0.0	0.0	0.0	0.0	8.858023597774865e-06	1.2793858947705101e-05	1.027284681130835e-05	3.667661010318353e-06	1.0993329797145581e-05	1.101293790767946e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.566422174272299e-06	2.9697163178487375e-06	0.0	3.4269265038495807e-06	4.148753558852663e-06	2.385350370698356e-06	0.0	6.5202862405659604e-06	3.501277966457757e-06	3.490949712869386e-06	2.59809429783254e-06	5.411211489084234e-07	8.606777837547068e-06	8.575593859874796e-06	4.716846465406276e-06	4.696158542312388e-06	6.574621959237344e-05	1.4980151299528125e-05	6.7240451855836474e-06	0.0	7.350509022749826e-06	1.525041176111755e-05	0.0	0.0	0.0	0.0	0.0	4.052849152954527e-06	7.396449704142012e-06	1.160227404571296e-05	0.0	1.0286240353435219e-06	6.602130837727876e-06	1.621139661181811e-05	4.915605203168108e-06	0.0	1.6095640294630696e-06	5.530055853564121e-06	3.5467491088792864e-06	0.0	3.745037824882031e-06	0.0	0.0	0.0	1.038098204090107e-05	1.1700598402032561e-05	0.0	7.140840087377916e-06	9.687028261904954e-06	0.0	4.551661356395084e-06	1.849112426035503e-05	1.643655489809336e-05	0.0	6.665881044972081e-06	4.4997412648772695e-06	7.561865512221865e-06	1.7822770371426534e-06	0.0	5.167825120797912e-06	3.905716015388521e-06	1.148963060837594e-05	0.0	4.523390167846046e-06	0.0	5.530055853564121e-06	0.0	4.014355334676804e-06	0.0	3.3430281148664462e-06	1.9834055072559584e-05	3.287310979618672e-06	5.478851632697787e-06	0.0	7.561865512221865e-06	0.0	0.0	0.0	0.0	0.0	7.5861022606584735e-06	0.0	0.0	0.0	0.0	7.704635108481262e-07	8.275747920718335e-06	7.847691993784627e-07	8.575593859874796e-06	3.1153877307723463e-06	6.975040978365748e-06	0.0	1.4432096983691731e-05	0.0	7.996161842315688e-06	0.0	0.0	4.287796929937398e-06	0.0	0.0	3.1898435381744525e-06	0.0	5.441066449024008e-06	2.3668639053254438e-05	0.0	7.635044855888529e-06	0.0	2.9884645269260655e-06	0.0	0.0	3.4502389290458364e-06	7.383863573051583e-06	3.504734311933036e-06	1.1974016384445752e-05	2.725231900202008e-06	0.0	1.220032940889404e-05	1.3602666122560023e-05	0.0	3.139076797513851e-06	0.0	0.0	2.120845793302369e-06	1.0535002545958949e-05	0.0	9.917027536279792e-06	7.635044855888529e-06	1.0426713239319136e-05	3.202792835352427e-06
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025826446280991736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012339585389930897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006983240223463687	0.0	0.0	0.0
