0.0	3.0335756149057773e-05	3.860308309957022e-05	2.151370422959425e-05	1.4350002296000368e-05	3.533069530808366e-05	2.7856317116314052e-05	2.53523179941246e-05	1.89508037135596e-05	2.927400468384075e-05	2.1455683610588446e-05	2.2346568460947137e-05	2.3060485090115252e-05	2.691862499663517e-05	2.2797454975026423e-05	1.6909172380557833e-05	3.641742209473012e-05	2.1313671363855372e-05	2.3341399083461064e-05	1.9259213607789968e-05	2.2093588440634527e-05	5.576000892160143e-05	2.3836339691676945e-05	4.879000780640125e-05	1.65822248753782e-05	2.7427896280355296e-05	2.7880004460800714e-05	3.222826203725587e-05	1.9969863660294463e-05	2.0842333431860726e-05	2.5877573201185193e-05	1.9698395675107794e-05	3.548364204101909e-05	0.0	7.38776143440776e-06	0.0	2.7302180534151993e-05	1.4849132810643859e-05	1.819590784735988e-05	4.09018029514741e-05	2.368994598692315e-05	0.0	6.16294835449279e-05	4.139758238118894e-05	3.6977690126956736e-05	3.978990927900685e-05	2.34192037470726e-05	0.0	4.5740632318501174e-05	2.3897146680686326e-05	0.0	3.729172571189904e-05	0.0	2.429377982061473e-05	0.0	2.7231632264037906e-05	2.3816139403802643e-05	4.879000780640125e-05	0.0	0.0	3.2526671870934166e-05	0.0	0.0	3.2526671870934166e-05	7.554581853894387e-05	0.0	9.75800156128025e-05	4.182000669120107e-05	0.0	0.0	0.0	0.000195160031225605	0.0	1.4637002341920375e-05	0.0	0.0	4.01013762792339e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.018896874747638e-05	0.0	0.0	0.0	0.0
3.0335756149057773e-05	0.0	3.558617548254854e-05	3.399834088096501e-05	2.6668698567509905e-05	1.954171877791674e-05	2.8614066675177516e-05	1.7528237991404154e-05	2.6204641145369006e-05	3.408781019907281e-05	2.6611583087116252e-05	2.7810188664319898e-05	2.8344349837303432e-05	7.444464296349235e-06	2.75115777889862e-05	1.98743008922392e-05	2.3241688772095097e-05	2.4292030213569813e-05	3.0124111338715508e-05	1.4913416962094356e-05	2.851370287092254e-05	0.0	1.4832100620970612e-05	1.6191709844559585e-05	2.4693239414361023e-05	1.0502730709984596e-05	2.3439427584505306e-05	1.9806372898543837e-05	1.6066192713981605e-05	1.7816120864563946e-05	3.220450576818481e-05	2.4211902571304055e-05	0.0	0.0	3.881924126771383e-05	1.1775788977861516e-05	2.5168460898279147e-05	2.3466246151535632e-05	2.4864782942285285e-05	1.874489363242427e-05	2.9014046542274402e-05	9.386498460614252e-06	3.408781019907281e-05	2.616841995080337e-05	2.0452686119443687e-05	1.572010664520348e-05	3.108808290155441e-05	3.0124111338715508e-05	1.5179727979274611e-05	1.3217722322089458e-05	0.0	3.300221114814693e-05	0.0002158894645941278	2.5530496850342916e-05	1.5796790092253255e-05	2.4099289070972408e-05	2.4150346886800738e-05	2.6986183074265975e-05	2.0560901389916934e-05	0.0	1.799078871617732e-05	0.00016191709844559586	0.0	3.598157743235464e-05	6.267758649506936e-05	6.476683937823834e-05	0.0	0.0	0.0	4.982064567556796e-05	0.0	0.0	0.0	1.6191709844559585e-05	6.476683937823834e-05	0.0	3.5488679111363474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.982064567556796e-05	2.2333392889047703e-05	0.0	3.8098140810728434e-05	0.0	0.0
3.860308309957022e-05	3.558617548254854e-05	0.0	2.8842548527587897e-05	2.6933850463262227e-05	0.0	9.336457934588776e-06	0.0	1.8720632008536607e-05	1.4459224985540775e-05	3.0508081590813407e-05	2.0971395017196544e-05	2.4045975905932144e-05	0.0	1.9449576971700864e-05	3.967151981592415e-05	1.314474998685525e-05	4.2428613857185285e-05	3.650834215618269e-05	3.6148062463851935e-05	1.7278319165111616e-05	0.0	8.388558006878618e-05	2.2893772893772894e-05	3.591180061768297e-05	1.98000198000198e-05	3.139717425431711e-05	0.0	1.703722633955192e-05	0.0	3.0356383947544167e-05	0.0	0.0	0.0	3.466564980760565e-05	0.0	5.693788077207766e-05	0.0	4.017919922855937e-05	1.0967076835340308e-05	3.176014736708378e-05	0.00031852205765249244	0.0	0.0	7.71158665895508e-05	0.0	4.3956043956043955e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.2798777985499978e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003544842254519674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52671985548698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.151370422959425e-05	3.399834088096501e-05	2.8842548527587897e-05	0.0	1.543924656476764e-05	1.6969861525929948e-05	3.1219547004372964e-05	2.486157430591812e-05	2.459232629992801e-05	2.5901367592208867e-05	2.4774804315479444e-05	2.3792350383682956e-05	2.8716322932281167e-05	7.542160678191089e-05	9.290874038975216e-06	2.6057212162559102e-05	2.1976917957025708e-05	2.171543228911058e-05	3.487936101010629e-05	2.158447299350739e-05	2.0634213176183167e-05	0.0	2.6714217974661563e-05	2.7340332458442695e-05	3.002075720927041e-05	4.019767799295358e-05	2.374703162104737e-05	2.407955886248164e-05	3.051944088384301e-05	2.9729293547044483e-05	3.625237453053175e-05	2.2076679667378026e-05	3.9767756303189374e-05	0.0	3.7258749596363545e-05	0.0	3.059850679286851e-05	2.3774202137776257e-05	2.3991516599730334e-05	5.238866099821355e-06	2.4653710193740235e-05	0.0	3.4535156789611825e-05	1.9883878151594687e-05	2.762812543168946e-05	1.911168870881431e-05	2.6246719160104988e-05	3.051944088384301e-05	2.050524934383202e-05	0.0	0.0	4.1794138789976094e-05	0.0	2.1781509676435673e-05	0.0	2.7467496795458707e-05	2.2242982339072023e-05	0.00016404199475065617	6.249218847644044e-05	8.748906386701662e-05	1.8226888305628465e-05	0.00032808398950131233	0.0	0.0	8.466683600033866e-05	0.0	0.00010936132983377078	0.0	0.0	0.0	0.0	0.0	0.0	1.6404199475065617e-05	0.0	0.0	8.988602452090748e-06	0.0	0.0	0.0	0.0	0.0	0.00018747656542932134	8.202099737532808e-05	0.0	2.2626482034573264e-05	0.0	0.0	0.00010094891984655764	0.0
1.4350002296000368e-05	2.6668698567509905e-05	2.6933850463262227e-05	1.543924656476764e-05	0.0	2.0424836601307188e-05	3.415129858230463e-05	2.5206293613521187e-05	2.2338577679794234e-05	2.128482972136223e-05	1.4153357067424415e-05	3.133887142643317e-05	2.2525421547174668e-05	0.0	1.735207357279195e-05	2.6839857483306198e-05	2.5213434656159115e-05	2.7037842163892583e-05	2.4428376001563415e-05	1.934984520123839e-05	3.082994203970897e-05	1.1671335200746965e-05	3.118295664321708e-05	2.348856209150327e-05	3.043701140586954e-05	3.0913266207383855e-05	2.61437908496732e-05	2.998141152485459e-05	2.4319805441556467e-05	3.331429659242338e-05	3.656158596035099e-05	2.1990104452996153e-05	2.9708853238265002e-05	0.0	2.3195398033030246e-05	8.912655971479501e-06	3.301838870263131e-05	2.5753054845126456e-05	2.8228841810947414e-05	1.3698094008062307e-05	3.329366428652386e-05	2.1312872975277067e-05	1.2899896800825593e-05	1.7330164388987918e-05	3.0959752321981425e-05	2.1416333523700743e-05	3.529411764705882e-05	1.1399908800729594e-05	2.6807598039215686e-05	1.5006002400960385e-05	0.0	3.122268015486449e-05	0.0001633986928104575	3.559515092343992e-05	1.1956001912960306e-05	2.8499772001823985e-05	3.489531405782652e-05	0.0	2.334267040149393e-05	3.2679738562091506e-05	6.808278867102396e-06	0.0	9.80392156862745e-05	2.7233115468409585e-05	0.0	0.0	0.0	1.7507002801120447e-05	9.80392156862745e-05	3.770739064856712e-05	0.0	0.0	0.0	3.370098039215686e-05	0.0	0.0	2.3502551705613753e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.0637254901960784e-05	0.0	8.451656524678837e-06	0.0	0.0	0.0	0.0
3.533069530808366e-05	1.954171877791674e-05	0.0	1.6969861525929948e-05	2.0424836601307188e-05	0.0	1.9531440736725944e-05	1.9442240990465527e-05	2.5700522822064265e-05	2.64670296430732e-05	3.669736481009911e-05	2.0564622269018162e-05	2.515153801654971e-05	3.302946228035408e-05	1.0171905197843556e-05	2.679917562277826e-05	2.2342297750646208e-05	3.962442386087707e-06	9.546721655783405e-06	9.452510586811858e-06	2.7109086965950985e-05	0.0	7.3118656956509025e-06	2.3946360153256706e-05	2.8172188415596124e-05	3.106554830692762e-05	2.052545155993432e-05	2.196913775528138e-05	2.673082063619353e-05	2.3248893352676412e-05	3.969009970153045e-05	1.879901170909872e-05	0.0	0.0	4.079190688567388e-05	2.612330198537095e-05	2.977785718539694e-05	3.12343828085957e-05	1.7073273235411545e-05	3.8715672104067724e-05	1.453391801209222e-05	0.0	0.0	2.176941832114246e-05	3.528937285743093e-05	4.1848008034817545e-05	1.7241379310344828e-05	6.682705159048383e-05	3.367456896551724e-05	2.9322073657049025e-05	0.0	2.745442565341533e-05	0.0	2.384699766299423e-05	0.0	3.0072173215717722e-05	2.9222676797194625e-05	0.0	0.0	0.0	3.9910600255427844e-05	0.0	0.0	3.9910600255427844e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023946360153256704	0.0	0.0	0.0	0.0	1.9681939851991812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.7856317116314052e-05	2.8614066675177516e-05	9.336457934588776e-06	3.1219547004372964e-05	3.415129858230463e-05	1.9531440736725944e-05	0.0	2.069434113241734e-05	2.3881927749207916e-05	1.1179179895362876e-05	3.2550593765287573e-05	2.5942524337330644e-05	2.045031595738154e-05	1.9531440736725944e-05	3.308245802663138e-05	1.6358462999712705e-05	2.743980519770888e-05	2.3899890388541925e-05	3.6694450952221004e-05	1.3973974869203595e-05	1.0687014742736838e-05	2.0228992191609014e-05	2.3780647309219758e-05	3.009062588501841e-05	2.7765283400247666e-05	6.123370609351918e-06	2.0228992191609014e-05	1.948664385430226e-05	3.556539092292189e-05	3.2994861050391404e-05	2.3470101437778415e-05	2.064491539554864e-05	2.5745990062047836e-05	0.0	2.1441455445995672e-05	3.0895188074457404e-05	2.2010820519367322e-05	6.156649797446222e-06	2.562832100326334e-05	2.458973302333311e-05	2.9466508857141454e-05	0.0	4.47167195814515e-05	3.4327986749397115e-05	2.6830031748870902e-05	2.0621788156494626e-05	1.699235344095157e-05	1.9758550512734387e-05	6.637638062871708e-06	4.3347840410590745e-05	0.00012137395314965408	2.7057887644827343e-05	0.0	2.115230718790652e-05	0.0	1.9758550512734387e-05	1.1520239620984116e-05	0.0	2.6971989588812018e-05	0.0	1.1800245445105259e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.034348828741352e-05	0.0	0.0	0.0	0.0	0.0	2.655055225148683e-05	0.0	0.0	1.7457897370840656e-05	0.0	0.0004248088360237893	0.0	0.0	0.0	0.0	0.00010620220900594733	6.535520554212144e-05	1.4648580552544458e-05	0.00010620220900594733	2.49887550602229e-05	6.535520554212144e-05	0.0
2.53523179941246e-05	1.7528237991404154e-05	0.0	2.486157430591812e-05	2.5206293613521187e-05	1.9442240990465527e-05	2.069434113241734e-05	0.0	2.5357716698978544e-05	2.670749946585001e-05	3.531341406330418e-05	1.5494427171027488e-05	2.9610065053312922e-05	3.110758558474484e-05	2.395008801657346e-05	1.6283754186960296e-05	2.589818130021819e-05	2.7615917815028584e-05	3.146930169619536e-05	4.896374902072502e-05	1.9148773201930196e-05	6.443714156840002e-05	3.4432060380061084e-06	2.255299954894001e-05	1.3266470322905887e-05	2.681978324738812e-05	2.577485662736001e-05	1.655266021940551e-05	3.9861115481847456e-05	1.9706504460238844e-05	1.121419867074365e-05	1.7705158524401502e-05	4.1005453725345474e-05	0.0	4.268706539231548e-05	2.4603272235207282e-05	1.4022590393123322e-05	1.9611303955600007e-05	1.3606014353108232e-05	3.511245438757127e-05	1.955462388636417e-05	0.0	0.0	5.467393830046063e-05	0.0	1.9706504460238844e-05	1.0825439783491205e-05	0.0	1.057171853856563e-05	1.3807958907514292e-05	0.00019331142470520006	1.723796143868026e-05	0.0	8.42228198923071e-06	0.0	3.46162318658149e-05	2.293525377858306e-05	0.00011276499774470004	2.1479047189466675e-05	0.0	5.638249887235002e-05	0.0	0.0	0.0	4.3650966868916145e-05	0.0	0.00011276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	3.3829499323410016e-05	0.0	0.0	2.7805067937049326e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.666137837711726e-05	0.0	7.959882193743533e-05	0.0	0.0
1.89508037135596e-05	2.6204641145369006e-05	1.8720632008536607e-05	2.459232629992801e-05	2.2338577679794234e-05	2.5700522822064265e-05	2.3881927749207916e-05	2.5357716698978544e-05	0.0	2.2415493589168833e-05	2.7904240214834273e-05	2.9259919112579165e-05	2.2366444369061244e-05	1.9581350721572774e-05	3.0151814385430643e-05	2.8187955235477052e-05	3.3623240383753254e-05	2.677990022842785e-05	2.6883698291328735e-05	3.082130368510715e-05	2.1428647959456996e-05	2.028068467591466e-05	2.167401415746605e-05	1.8632879045996594e-05	2.5980484944308975e-05	2.9160335804288106e-05	2.7176117465725642e-05	2.214129794893435e-05	2.377084901549067e-05	2.4809381254031525e-05	2.235357233616008e-05	2.4677992007514847e-05	2.5811780496618657e-05	0.0	2.955733854975575e-05	3.097413659594239e-05	3.310059934151874e-05	3.0861911463348395e-05	2.6472411076056794e-05	2.1252214480748895e-05	3.0157260883693906e-05	6.172382292669679e-06	3.3623240383753254e-05	2.36607987885671e-05	2.0921127349890912e-05	2.2741932816195565e-05	2.3850085178875638e-05	2.9713561269363338e-05	2.3291098807495742e-05	1.738344400792685e-05	0.0	2.170162436658384e-05	0.0	2.915874373528809e-05	3.116300328250301e-05	2.377084901549067e-05	2.598677561862963e-05	0.0	2.7040912901219546e-05	2.8392958546280522e-05	1.7745599091425327e-05	0.0	0.0	2.36607987885671e-05	0.0	0.0	0.0	1.5210513506935993e-05	8.517887563884156e-05	3.276110601493906e-05	0.0	0.0	0.00010647359454855196	1.8632879045996594e-05	4.258943781942078e-05	0.0	2.3336678257216868e-05	4.73215975771342e-05	0.0	0.0	0.0	0.0	6.0842054027743974e-05	0.0	3.276110601493906e-05	2.9372026082359162e-05	5.323679727427598e-05	3.757891572301834e-05	3.276110601493906e-05	7.098239636570131e-05
2.927400468384075e-05	3.408781019907281e-05	1.4459224985540775e-05	2.5901367592208867e-05	2.128482972136223e-05	2.64670296430732e-05	1.1179179895362876e-05	2.670749946585001e-05	2.2415493589168833e-05	0.0	4.2374119641135043e-05	3.515468059461631e-05	3.455027064378671e-05	4.537205081669691e-05	4.6576618537494175e-05	1.8208879599721326e-05	2.8330395366406448e-05	3.193311463988156e-05	1.7485574401119076e-05	1.731301939058172e-05	1.65508109897385e-05	3.132832080200501e-05	2.3436453729744207e-05	2.7412280701754386e-05	1.2899896800825593e-05	7.112375533428165e-06	1.5037593984962406e-05	1.810719459198455e-05	1.4279885760913912e-05	2.342020098790666e-05	1.4539110206455365e-05	1.721593703885883e-05	0.0	0.0	3.735679893740661e-05	2.3923444976076556e-05	6.8175620398145626e-06	9.534706331045004e-06	2.044645434427018e-05	2.49500998003992e-05	1.5211439002129602e-05	0.0	3.462603878116344e-05	1.9936204146730462e-05	1.8467220683287167e-05	1.9161982626469086e-05	2.105263157894737e-05	0.0	0.0	2.6852846401718583e-05	0.0	1.6761649346295674e-05	0.0	4.640751255732693e-05	3.209242618741977e-05	9.179926560587515e-06	8.920606601248886e-06	5.482456140350877e-05	2.0885547201336676e-05	8.771929824561403e-05	0.0	0.0	0.0	3.654970760233918e-05	0.0	0.0	0.0	4.699248120300752e-05	0.0	0.0	0.0	0.0	0.0	2.4671052631578947e-05	0.0	0.0	9.012256669069936e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010121457489878542	0.0	0.0	0.0	0.0	0.0
